date,sleepCore,sleepDeep,sleepREM,sleepUnspecified,awake,sleep_sum,sleep_efficiency,deep_rem_ratio,deep_rem_score,sleep_quality,mean_hrv,stepCount,sportTime
2022-12-23,187.0,55.0,68.5,0.0,3.0,313.5,0.9904306220095693,0.3977455716586151,0.659151905528717,85.79191354172283,29.13338888888889,12274,64.0
2022-12-25,203.0,56.0,64.0,0.0,0.5,323.5,0.9984544049459042,0.3715170278637771,0.5717234262125903,82.77620134525786,43.096190909090915,13384,35.0
2022-12-27,291.0,51.0,116.0,0.0,4.5,462.5,0.9902702702702703,0.3646288209606987,0.5487627365356623,81.3667256776427,42.989875,15796,39.0
2022-12-29,262.0,37.5,129.0,0.0,2.5,431.0,0.994199535962877,0.3885647607934656,0.6285492026448852,84.79394026356802,37.849383333333336,6389,20.0
2022-12-30,305.5,29.5,109.0,0.0,10.0,454.0,0.9779735682819384,0.3119369369369369,0.373123123123123,73.60333902184122,45.382127272727274,6321,8.0
2022-12-31,376.5,51.5,136.5,0.0,37.0,601.5,0.9384871155444722,0.3330380868024801,0.4434602893416003,74.04763850633235,53.96767142857143,1822,0.0
2023-01-01,322.5,50.0,102.5,0.0,21.0,496.0,0.9576612903225806,0.32105263157894737,0.40350877192982454,73.60002829654782,32.667972727272726,3075,1.0
2023-01-02,319.5,46.0,128.0,0.0,3.5,497.0,0.9929577464788732,0.3525835866261398,0.508611955420466,79.92194300555103,37.276945454545455,11922,46.0
2023-01-03,307.0,55.5,102.0,0.0,7.0,471.5,0.985153764581124,0.33907427341227125,0.4635809113742375,77.65246232983695,33.20192,5548,8.0
2023-01-04,329.0,49.0,111.5,0.0,22.5,512.0,0.9560546875,0.32788559754851887,0.42628532516172957,74.41469425646918,52.74777,6960,20.0
2023-01-05,296.0,37.5,96.5,0.0,3.5,433.5,0.9919261822376009,0.3116279069767442,0.37209302325581395,74.3992918644886,30.277733333333334,1359,1.0
2023-01-06,336.0,41.0,89.0,0.0,3.0,469.0,0.9936034115138592,0.27896995708154504,0.2632331902718168,70.14553230170422,36.39783333333333,9661,40.0
2023-01-07,364.5,105.0,124.5,0.0,14.5,608.5,0.9761709120788825,0.38636363636363635,0.6212121212121212,83.4187395732178,36.172442857142855,1706,0.0
2023-01-08,285.0,42.5,116.5,0.0,27.5,471.5,0.9416755037115588,0.3581081081081081,0.5270270270270271,77.58161130377461,31.179436363636363,1330,0.0
2023-01-09,229.5,66.5,111.0,0.0,3.5,410.5,0.9914738124238733,0.43611793611793614,0.7870597870597872,90.97082022782389,43.296366666666664,1698,0.0
2023-01-10,224.5,52.0,85.5,0.0,3.0,365.0,0.9917808219178083,0.3798342541436464,0.5994475138121547,83.48474986755467,40.77044545454545,9862,62.0
2023-01-11,271.5,46.5,111.0,0.0,5.0,434.0,0.988479262672811,0.36713286713286714,0.5571095571095571,81.59313804475094,46.96613333333334,29,0.0
2023-01-12,264.0,59.5,115.5,0.0,11.5,450.5,0.974472807991121,0.39863325740318906,0.6621108580106302,84.95280279989247,42.088800000000006,11317,39.0
2023-01-17,298.5,63.5,110.0,0.0,3.5,475.5,0.9926393270241851,0.3675847457627119,0.5586158192090396,81.9029923898127,48.569419999999994,6161,20.0
2023-01-20,289.0,34.0,94.5,0.0,2.0,419.5,0.9952324195470799,0.3077844311377245,0.3592814371257484,74.08520265785472,29.310566666666666,15621,35.0
2023-01-26,262.0,33.5,106.5,0.0,5.5,407.5,0.9865030674846625,0.3482587064676617,0.49419568822553905,78.95801157810132,26.749299999999998,5019,14.0
2023-01-31,235.0,71.0,93.0,0.0,6.0,405.0,0.9851851851851852,0.41102756892230574,0.7034252297410192,87.24812030075186,38.47085454545454,5177,16.0
2023-02-01,242.0,66.5,110.5,0.0,9.0,428.0,0.9789719626168224,0.4224343675417661,0.741447891805887,88.39623342924482,35.293216666666666,4948,6.0
2023-02-02,251.0,84.5,99.0,0.0,11.0,445.5,0.9753086419753086,0.4223245109321059,0.7410817031070196,88.1617866427993,34.38348,5698,22.0
2023-02-03,282.0,56.0,111.0,0.0,4.0,453.0,0.9911699779249448,0.37193763919821826,0.5731254639940608,82.39521723525912,38.984346153846154,4717,6.0
2023-02-04,273.0,83.5,108.0,0.0,2.5,467.0,0.9946466809421841,0.41227125941872983,0.7075708647290995,87.98163544569502,48.14555,8354,32.0
2023-02-07,259.0,80.0,119.0,0.0,3.0,461.0,0.9934924078091106,0.4344978165938865,0.7816593886462883,90.87592001439818,38.42532,6072,18.0
2023-02-08,256.5,43.0,98.0,0.0,6.0,403.5,0.9851301115241635,0.35471698113207545,0.5157232704402515,79.73673750905986,36.25965,3253,7.0
2023-02-09,249.0,78.5,89.5,0.0,8.5,425.5,0.9800235017626322,0.4028776978417266,0.6762589928057554,85.85176981798814,45.855554545454545,6904,16.0
2023-02-11,276.0,73.5,122.5,0.0,5.5,477.5,0.9884816753926702,0.4152542372881356,0.7175141242937854,88.00946549531162,32.0097,5840,13.0
2023-02-12,290.5,62.0,105.0,0.0,3.5,461.0,0.9924078091106291,0.3650273224043716,0.5500910746812386,81.5481115338873,36.3512,3110,0.0
2023-02-13,196.5,71.5,83.0,0.0,4.0,355.0,0.9887323943661972,0.44017094017094016,0.8005698005698005,91.34673568476386,31.229716666666665,7445,29.0
2023-02-14,261.0,43.5,93.5,0.0,5.0,403.0,0.9875930521091811,0.3442211055276382,0.48073701842546057,78.4850638635693,30.56607272727273,5780,22.0
2023-02-15,236.0,67.0,116.5,0.0,6.5,426.0,0.9847417840375586,0.4374255065554231,0.7914183551847437,90.74124124964327,40.41449166666667,3510,10.0
2023-02-16,326.0,50.5,100.5,0.0,6.0,483.0,0.9875776397515528,0.3165618448637317,0.38853948287910556,74.79623770025738,40.12375,43,1.0
2023-02-17,282.0,35.5,94.5,0.0,2.5,414.5,0.9939686369119421,0.3155339805825243,0.3851132686084143,75.04264895905311,42.0869,5145,11.0
2023-02-18,287.0,64.5,130.0,0.0,3.0,484.5,0.9938080495356038,0.4039460020768432,0.6798200069228107,86.82128324904865,37.82071818181818,10470,39.0
2023-02-19,311.0,62.5,124.0,0.0,11.0,508.5,0.9783677482792527,0.3748743718592965,0.5829145728643217,82.01864781132802,30.0205,5243,24.0
2023-02-20,281.5,58.0,122.5,0.0,2.5,464.5,0.9946178686759957,0.3906926406926407,0.6356421356421357,85.10275754624517,38.11008181818182,5476,22.0
2023-02-21,300.5,56.0,87.0,0.0,2.0,445.5,0.9955106621773289,0.322435174746336,0.40811724915445324,76.05532969681786,39.735615384615386,7296,24.0
2023-02-22,242.0,49.0,56.5,0.0,3.5,351.0,0.99002849002849,0.3035971223021583,0.3453237410071943,73.21465904199718,35.219345454545454,5971,11.0
2023-02-23,202.5,42.5,66.0,0.0,1.0,312.0,0.9967948717948718,0.34887459807073956,0.4962486602357985,79.65763871712424,42.572281818181814,11708,41.0
2023-02-24,140.0,59.5,59.5,0.0,2.0,261.0,0.9923371647509579,0.4594594594594595,0.8648648648648649,94.13482447965207,36.576433333333334,18723,34.0
2023-02-25,343.5,44.0,85.0,0.0,54.0,526.5,0.8974358974358975,0.273015873015873,0.24338624338624326,63.581603581603574,34.16095,15773,65.0
2023-02-26,464.5,2.5,19.0,0.0,42.5,528.5,0.9195837275307474,0.044238683127572016,0.0,55.17502365184483,35.20822727272727,20327,85.0
2023-02-28,380.0,14.0,65.5,0.0,27.0,486.5,0.9445015416238438,0.17301414581066377,0.0,56.67009249743062,33.737899999999996,16728,86.0
2023-03-01,422.0,1.5,8.5,0.0,52.5,484.5,0.891640866873065,0.023148148148148147,0.0,53.4984520123839,37.90726,22474,43.0
2023-03-04,404.0,6.0,29.5,0.0,14.0,453.5,0.9691289966923925,0.080773606370876,0.0,58.14773980154355,32.3392,20074,38.0
2023-03-07,243.5,53.5,106.5,0.0,11.5,415.0,0.9722891566265061,0.3965303593556382,0.6551011978521273,84.54139731167545,32.52430909090909,10828,20.0
2023-03-10,387.0,45.5,144.0,0.0,7.5,584.0,0.9871575342465754,0.32870771899392887,0.42902572997976285,76.39048125398503,33.8872,13218,34.0
2023-03-11,277.0,57.0,107.0,0.0,2.0,443.0,0.9954853273137697,0.37188208616780044,0.5729402872260014,82.64673112786623,33.34280833333333,3433,7.0
2023-03-12,303.0,58.0,144.5,0.0,0.5,506.0,0.9990118577075099,0.40059347181008903,0.6686449060336301,86.6865077037958,42.72964166666666,2862,1.0
2023-03-13,277.0,58.5,112.0,0.0,1.5,449.0,0.9966592427616926,0.38100558659217876,0.6033519553072625,83.93363277799205,34.13035,7839,29.0
2023-03-14,333.5,35.5,104.5,0.0,4.0,477.5,0.9916230366492147,0.29567053854276665,0.31890179514255546,72.2534540046551,31.6997125,6519,28.0
2023-03-15,289.5,47.5,97.5,0.0,3.0,437.5,0.9931428571428571,0.333716915995397,0.44572305331798995,77.41749356129102,38.541384615384615,7235,20.0
2023-03-19,288.5,49.0,90.0,0.0,0.5,428.0,0.9988317757009346,0.32514619883040935,0.4171539961013645,76.61606638611066,22.57869666666667,17239,38.0
2023-03-25,279.5,56.5,84.5,0.0,1.0,421.5,0.9976275207591934,0.33531510107015455,0.45105033690051516,77.89966472157221,48.773758333333326,15949,53.0
2023-03-27,302.0,26.5,105.5,0.0,3.0,437.0,0.9931350114416476,0.30414746543778803,0.3471582181259601,73.47442941153726,41.653733333333335,9239,39.0
2023-03-29,363.0,20.0,107.5,0.0,13.5,504.0,0.9732142857142857,0.2599388379204893,0.19979612640163089,66.38470219892237,37.689454545454545,10808,42.0
2023-04-03,179.5,55.0,50.0,0.0,26.0,310.5,0.9162640901771336,0.36906854130052724,0.5635618043350908,77.51831758403165,32.95904,12315,32.0
2023-04-06,347.0,54.5,130.0,0.0,21.0,552.5,0.9619909502262444,0.3471307619943556,0.49043587331451866,77.3368919461554,48.25445555555555,722,0.0
2023-04-10,162.0,48.5,60.0,0.0,8.5,279.0,0.9695340501792115,0.4011090573012939,0.6703635243376465,84.98658398425853,36.75313333333333,10401,45.0
2023-04-11,249.5,72.0,95.5,0.0,5.5,422.5,0.98698224852071,0.40167865707434053,0.6722621902478018,86.10942252115467,37.72222000000001,15669,81.0
2023-04-13,263.0,47.0,115.0,0.0,2.0,427.0,0.9953161592505855,0.3811764705882353,0.6039215686274509,83.87583230013317,38.37600833333334,13270,63.0
2023-04-14,292.5,64.0,113.0,0.0,5.0,474.5,0.9894625922023182,0.3769968051118211,0.589989350372737,82.96732954704858,37.454899999999995,8014,37.0
2023-04-15,311.0,54.5,114.0,0.0,4.5,484.0,0.9907024793388429,0.35140771637122004,0.5046923879040668,79.62984427649324,39.05858,6264,31.0
2023-04-16,262.0,52.5,121.0,0.0,3.0,438.5,0.9931584948688712,0.3983926521239954,0.6613088404133179,86.04186330866499,40.47561538461538,10367,48.0
2023-04-17,267.0,41.0,104.0,0.0,3.0,415.0,0.9927710843373494,0.35194174757281554,0.5064724919093851,79.82516473661637,36.57734,8371,35.0
2023-04-18,229.5,35.5,94.0,0.0,1.0,360.0,0.9972222222222222,0.3607242339832869,0.5357474466109563,81.26323119777157,36.093554545454545,10427,48.0
2023-04-19,226.0,65.5,86.0,0.0,2.0,379.5,0.994729907773386,0.4013245033112583,0.6710816777041944,86.52706157457092,33.1247,9938,36.0
2023-04-20,241.0,60.0,102.5,0.0,3.0,406.5,0.992619926199262,0.40272614622057,0.6757538207352334,86.58734840136505,36.2568,7885,35.0
2023-04-21,231.5,75.5,73.0,0.0,7.0,387.0,0.9819121447028424,0.3907894736842105,0.6359649122807017,84.3533251733986,36.87444,9827,40.0
2023-04-22,257.0,95.5,97.0,0.0,17.5,467.0,0.9625267665952891,0.42825361512791993,0.7608453837597331,88.18542134610668,32.77043333333333,15173,38.0
2023-04-24,217.0,54.0,80.5,0.0,3.0,354.5,0.9915373765867419,0.38264580369843526,0.6088193456614509,83.84501642166255,34.791436363636365,9694,37.0
2023-04-25,234.0,56.0,97.5,0.0,3.0,390.5,0.9923175416133163,0.3961290322580645,0.653763440860215,85.68959013120757,43.87018,9776,43.0
2023-04-26,230.5,40.5,82.0,0.0,6.5,359.5,0.9819193324061196,0.34702549575070823,0.4900849858356941,78.51855937779494,40.125841666666666,12847,36.0
2023-04-27,335.0,60.5,121.0,0.0,14.5,531.0,0.972693032015066,0.3514036786060019,0.5046789286866731,78.54873906837089,42.069716666666665,5667,18.0
2023-04-28,246.0,76.5,113.5,0.0,1.0,437.0,0.9977116704805492,0.43577981651376146,0.7859327217125383,91.3000090973345,30.51456363636364,11076,40.0
2023-04-29,313.0,59.5,118.0,0.0,2.0,492.5,0.9959390862944163,0.36187563710499493,0.5395854570166497,81.33976345833096,50.021927272727275,14822,42.0
2023-04-30,313.0,48.5,119.0,0.0,3.0,483.5,0.9937952430196484,0.3485952133194589,0.49531737773152973,79.44040969044009,32.435275000000004,584,0.0
2023-05-01,333.5,47.0,135.0,0.0,2.0,517.5,0.996135265700483,0.3530552861299709,0.5101842870999029,80.1754874260251,33.248533333333334,18244,59.0
2023-05-02,251.5,43.0,90.5,0.0,9.0,394.0,0.9771573604060914,0.34675324675324676,0.48917748917748916,78.19654119146504,29.08288333333333,14172,53.0
2023-05-03,239.5,78.0,87.5,0.0,2.5,407.5,0.9938650306748467,0.408641975308642,0.6954732510288066,87.45083188164307,39.072418181818186,11279,48.0
2023-05-04,269.5,44.0,98.5,0.0,13.5,425.5,0.9682726204465335,0.345873786407767,0.48624595469255666,77.54619541449428,33.52043333333334,18623,59.0
2023-05-05,264.0,51.5,86.5,0.0,3.5,405.5,0.9913686806411838,0.34328358208955223,0.4776119402985074,78.58659845041132,38.00640909090909,14099,73.0
2023-05-08,287.0,53.0,62.0,0.0,4.5,406.5,0.988929889298893,0.2860696517412935,0.286898839137645,70.81174692343937,34.22483636363636,18742,69.0
2023-05-09,143.0,54.0,36.5,0.0,8.5,242.0,0.9648760330578512,0.3875802997858672,0.6252676659528907,82.9032686215867,31.53845,15997,53.0
2023-05-11,194.0,73.5,66.0,0.0,12.0,345.5,0.9652677279305355,0.41829085457271364,0.7276361819090454,87.02151095219395,35.64458,121,1.0
2023-05-12,230.0,58.5,94.0,0.0,3.0,385.5,0.9922178988326849,0.39869281045751637,0.6623093681917213,86.02544865762994,40.166199999999996,14338,46.0
2023-05-13,342.5,44.0,120.5,0.0,4.0,511.0,0.9921722113502935,0.3244575936883629,0.41485864562787633,76.12467850613265,36.87918888888888,2796,3.0
2023-05-15,252.5,72.5,98.0,0.0,0.5,423.5,0.9988193624557261,0.4030732860520095,0.6769109535066983,87.0055998876115,37.206611111111116,12712,44.0
2023-05-19,315.5,44.5,84.0,0.0,54.5,498.5,0.8906720160481444,0.2894144144144144,0.29804804804804796,65.36224288481058,34.76161666666667,7092,22.0
2023-05-20,212.0,55.0,85.5,0.0,4.0,356.5,0.9887798036465638,0.39858156028368796,0.6619385342789599,85.80432958995222,31.74195,13659,34.0
2023-05-22,267.0,56.5,81.5,0.0,15.5,420.5,0.9631391200951248,0.34074074074074073,0.4691358024691358,76.55377930447293,42.167825,14079,40.0
2023-05-23,223.0,59.0,101.0,0.0,0.0,383.0,1.0,0.4177545691906005,0.7258485639686684,89.03394255874673,47.10257777777778,10058,37.0
2023-05-25,227.5,63.5,83.5,0.0,3.5,378.0,0.9907407407407407,0.3925233644859813,0.6417445482866043,85.11422637590861,37.19911,7647,29.0
2023-05-27,225.5,35.0,78.5,0.0,6.0,345.0,0.9826086956521739,0.33480825958702065,0.4493608652900688,76.93095635073318,31.9138,13965,18.0
2023-06-11,262.0,76.0,97.5,0.0,8.5,444.0,0.9808558558558559,0.3983926521239954,0.6613088404133179,85.30370496788407,37.37656666666666,1750,0.0
2023-06-12,231.5,62.5,104.0,0.0,3.5,401.5,0.9912826899128269,0.4183417085427136,0.7278056951423786,88.58918920046476,33.6022,11866,39.0
2023-06-13,271.5,56.0,112.5,0.0,7.0,447.0,0.9843400447427293,0.38295454545454544,0.6098484848484848,83.45434207850315,28.909245454545456,14103,61.0
2023-06-14,244.0,42.5,115.5,0.0,1.0,403.0,0.9975186104218362,0.39303482587064675,0.6434494195688225,85.58909340806308,25.972409090909093,13731,59.0
2023-06-15,265.0,59.5,102.5,0.0,9.5,436.5,0.9782359679266895,0.3793911007025761,0.5979703356752536,82.61297150261152,40.56506666666667,12402,45.0
2023-06-17,322.5,110.0,114.0,0.0,10.5,557.0,0.981149012567325,0.40988106129917656,0.6996035376639219,86.85308226059638,33.05967142857143,20471,137.0
2023-06-19,249.5,50.0,71.0,0.0,4.5,375.0,0.988,0.3265856950067476,0.42195231668915867,76.15809266756635,33.49550909090909,8906,39.0
2023-06-20,249.5,65.0,90.5,0.0,1.5,406.5,0.996309963099631,0.38395061728395063,0.6131687242798355,84.30534675717128,33.25593333333333,7218,27.0
2023-06-21,229.5,72.5,103.5,0.0,0.0,405.5,1.0,0.43403205918618987,0.7801068639539662,91.20427455815864,38.59100909090909,13241,43.0
2023-06-22,258.5,59.5,124.5,0.0,5.5,448.0,0.9877232142857143,0.415819209039548,0.71939736346516,88.03928739574927,29.19726,10881,56.0
2023-06-23,262.0,60.5,99.0,0.0,4.0,425.5,0.9905992949471211,0.37841043890865955,0.5947014630288652,83.22401621798187,30.599019999999996,13108,35.0
2023-06-25,249.0,49.5,104.0,0.0,1.5,404.0,0.9962871287128713,0.3813664596273292,0.6045548654244306,83.9594223397495,45.69092727272727,1564,0.0
2023-06-26,225.5,49.0,105.0,0.0,9.0,388.5,0.9768339768339769,0.4057971014492754,0.6859903381642513,86.04965213660866,45.51047500000001,16303,60.0
2023-06-27,326.5,16.5,107.5,0.0,6.5,457.0,0.9857768052516411,0.27524972253052166,0.25083240843507215,69.17990465250135,37.00712307692308,16097,64.0
2023-06-28,266.0,45.0,125.0,0.0,1.0,437.0,0.9977116704805492,0.38990825688073394,0.6330275229357798,85.18380114626414,38.484091666666664,12660,69.0
2023-06-29,282.0,31.5,112.0,0.0,1.0,426.5,0.9976553341148886,0.3372502937720329,0.4575009792401097,78.1593592164977,36.243575,14335,70.0
2023-06-30,288.0,56.0,109.0,0.0,5.0,458.0,0.9890829694323144,0.36423841059602646,0.5474613686534215,81.24343291207573,40.80878333333333,9758,23.0
2023-07-01,205.0,51.0,87.0,0.0,54.0,397.0,0.8639798488664987,0.40233236151603496,0.6744412050534498,78.81643913412792,45.463125,12700,63.0
2023-07-02,270.5,60.5,94.5,0.0,2.5,428.0,0.9941588785046729,0.36427732079905994,0.5475910693301999,81.55317548348837,36.20348888888889,28890,161.0
2023-07-03,237.0,56.5,95.0,0.0,7.5,396.0,0.9810606060606061,0.38996138996138996,0.6332046332046332,84.19182169182169,40.98327,8220,38.0
2023-07-04,297.0,34.0,100.5,0.0,7.5,439.0,0.9829157175398633,0.31170336037079954,0.3723445345693318,73.86872443516506,40.6565,10462,34.0
2023-07-05,251.5,74.5,89.0,0.0,5.0,420.0,0.9880952380952381,0.39397590361445783,0.6465863453815262,85.14916810097533,37.402366666666666,14470,48.0
2023-07-06,300.0,53.5,115.5,0.0,9.5,478.5,0.9801462904911181,0.3603411513859275,0.5344705046197583,80.18759761425743,44.42174545454546,13154,55.0
2023-07-07,246.0,82.5,103.0,0.0,4.0,435.5,0.9908151549942594,0.4298957126303592,0.7663190421011973,90.10167098370346,41.786116666666665,9559,45.0
2023-07-08,292.0,80.5,123.5,0.0,28.0,524.0,0.9465648854961832,0.4112903225806452,0.7043010752688172,84.96593614052368,42.044533333333334,14231,27.0
2023-07-10,271.0,66.0,98.0,0.0,12.0,447.0,0.9731543624161074,0.37701149425287356,0.5900383141762452,81.99079431201626,31.601454545454544,11120,48.0
2023-07-11,277.5,39.5,123.5,0.0,1.5,442.0,0.996606334841629,0.37003405221339386,0.5667801740446462,82.46758705228359,36.19713333333333,15616,64.0
2023-07-12,310.0,38.5,133.5,0.0,6.5,488.5,0.9866939611054247,0.35684647302904565,0.5228215767634855,80.1145007368649,34.291891666666665,14107,55.0
2023-07-13,219.0,67.0,120.5,0.0,7.5,414.0,0.9818840579710145,0.4612546125461255,0.870848708487085,93.74699181774427,50.72569166666667,16319,46.0
2023-07-14,293.5,34.5,130.0,0.0,10.0,468.0,0.9786324786324786,0.35917030567685587,0.5305676855895196,79.9406561415295,56.5953125,11558,39.0
2023-07-15,277.5,48.5,130.5,0.0,1.5,458.0,0.9967248908296943,0.39211391018619934,0.6403797006206645,85.41868147460822,35.959925,8187,29.0
2023-07-16,264.0,40.5,86.0,0.0,6.5,397.0,0.9836272040302267,0.323943661971831,0.4131455399061033,75.54345383805774,31.786381818181816,17086,76.0
2023-07-17,247.0,68.0,121.0,0.0,2.5,438.5,0.9942987457240593,0.4334862385321101,0.7782874617737003,90.78942321439158,34.02875,16153,71.0
2023-07-18,320.5,42.0,121.0,0.0,3.0,486.5,0.9938335046248715,0.33712512926577043,0.45708376421923474,77.91336084626168,27.056766666666665,9591,46.0
2023-07-19,316.0,34.5,94.5,0.0,2.5,447.5,0.994413407821229,0.2898876404494382,0.299625468164794,71.64982319586551,29.477449999999997,6583,23.0
2023-07-21,292.5,66.5,75.5,0.0,2.5,437.0,0.994279176201373,0.32681242807825084,0.42270809359416944,76.56507431584916,38.69203636363637,8180,36.0
2023-07-22,300.5,50.5,118.5,0.0,9.0,478.5,0.9811912225705329,0.3599574014909478,0.5331913383031593,80.19912688635836,40.42337272727273,2450,3.0
2023-07-25,280.5,67.0,117.0,0.0,4.0,468.5,0.991462113127001,0.3961248654467169,0.6537495514890562,85.63770884718231,45.54694545454545,11068,51.0
2023-07-26,278.0,66.0,124.0,0.0,9.5,477.5,0.9801047120418848,0.405982905982906,0.6866096866096866,86.27067018690055,41.37482727272727,10192,31.0
2023-07-27,291.0,54.5,122.5,0.0,4.0,472.0,0.9915254237288136,0.3782051282051282,0.594017094017094,83.25220918441258,39.43729090909091,4958,18.0
2023-07-28,282.5,68.5,103.0,0.0,4.0,458.0,0.9912663755458515,0.3777533039647577,0.592511013215859,83.17642306138545,34.31345,7773,25.0
2023-07-29,280.0,46.5,100.5,0.0,2.5,429.5,0.9941792782305006,0.3442622950819672,0.4808743169398907,78.88572937142567,37.172133333333335,15245,36.0
2023-07-30,249.5,51.0,140.0,0.0,12.0,452.5,0.9734806629834254,0.4335981838819523,0.778660612939841,89.55526429659916,32.922672727272726,21474,98.0
2023-07-31,279.0,61.5,107.0,0.0,6.0,453.5,0.9867695700110254,0.376536312849162,0.5884543761638733,82.74434924721645,36.63916666666667,15172,65.0
2023-08-02,309.5,43.0,113.5,0.0,1.5,467.5,0.9967914438502674,0.33583690987124465,0.4527896995708155,77.91907461384866,34.701699999999995,16825,65.0
2023-08-04,287.5,46.5,145.0,0.0,7.0,486.0,0.98559670781893,0.39979123173277664,0.6659707724425888,85.77463336683935,34.6303,12497,34.0
2023-08-06,230.5,50.0,112.0,0.0,2.0,394.5,0.9949302915082383,0.41273885350318473,0.7091295116772824,88.0609979575856,37.79481666666667,8985,15.0
2023-08-07,312.0,49.0,94.5,0.0,7.5,463.0,0.9838012958963283,0.3150384193194292,0.38346139773143073,74.36653366303693,45.13294,4951,26.0
2023-08-09,224.0,51.0,96.5,0.0,6.0,377.5,0.9841059602649007,0.39703903095558546,0.6567967698519516,85.3182284099721,29.877809090909093,12181,46.0
2023-08-10,251.0,67.5,81.5,0.0,7.0,407.0,0.9828009828009828,0.3725,0.575,81.96805896805897,39.94909166666667,9905,39.0
2023-08-11,201.5,61.5,64.5,0.0,30.0,357.5,0.916083916083916,0.3847328244274809,0.6157760814249363,79.59607822203242,33.319275,14713,34.0
2023-08-12,217.5,51.0,68.0,0.0,3.0,339.5,0.9911634756995582,0.3536404160475483,0.5121347201584944,79.95519734831326,32.73385,18458,58.0
2023-08-13,328.5,47.5,116.5,0.0,3.0,495.5,0.9939455095862765,0.332994923857868,0.44331641285955997,77.36938708955898,29.19565833333333,14810,59.0
2023-08-14,309.5,47.0,89.5,0.0,10.0,456.0,0.9780701754385965,0.3060538116591928,0.35351270553064273,72.82471874754151,27.393141666666665,30621,181.0
2023-08-15,250.0,43.5,101.5,0.0,4.5,399.5,0.9887359198998749,0.3670886075949367,0.5569620253164558,81.60263620665073,35.531169999999996,13448,26.0
2023-08-19,311.5,58.5,111.0,0.0,4.0,485.0,0.9917525773195877,0.3523908523908524,0.5079695079695079,79.82393495795557,33.264575,18083,63.0
2023-08-20,366.0,64.5,121.5,0.0,11.5,563.5,0.9795918367346939,0.33695652173913043,0.45652173913043476,77.03637976929902,31.684088888888894,10806,45.0
2023-08-21,338.5,67.0,114.0,0.0,19.5,539.0,0.963821892393321,0.3484119345524543,0.4947064485081809,77.6175714839265,33.20877,7067,24.0
2023-08-22,295.0,34.5,111.0,0.0,15.5,456.0,0.9660087719298246,0.33030646992054485,0.4343548997351495,75.33472230519546,38.3318,3867,8.0
2023-08-23,325.5,41.0,124.5,0.0,11.0,502.0,0.9780876494023905,0.33706720977596744,0.4568906992532248,76.96088693427242,40.63109,7959,20.0
2023-08-31,293.0,71.5,111.5,0.0,16.0,492.0,0.967479674796748,0.38445378151260506,0.6148459383753502,82.64261802281888,42.485662500000004,12600,62.0
2023-09-03,191.0,54.5,54.0,0.0,6.0,305.5,0.9803600654664485,0.3622704507512521,0.5409015025041736,80.45766402815386,66.94982727272728,8201,20.0
2023-09-04,270.0,80.5,168.5,0.0,0.0,519.0,1.0,0.4797687861271676,0.932562620423892,97.30250481695568,49.13517777777778,7747,33.0
2023-09-05,289.5,29.5,73.5,0.0,11.5,404.0,0.9715346534653465,0.2624203821656051,0.20806794055201694,66.61479683000147,38.41455833333333,6697,29.0
2023-09-07,312.0,55.5,117.5,0.0,18.5,503.5,0.9632571996027806,0.35670103092783506,0.5223367697594502,78.68890276654484,45.42175,10802,43.0
2023-09-08,335.5,58.5,136.0,0.0,2.5,532.5,0.9953051643192489,0.36698113207547167,0.5566037735849055,81.98246080255115,35.37996,53,2.0
2023-09-09,297.5,41.5,122.0,0.0,4.5,465.5,0.9903329752953813,0.3546637744034707,0.5155459146782356,80.0418151048523,42.63518571428572,6988,40.0
2023-09-11,403.5,81.0,162.5,0.0,19.0,666.0,0.9714714714714715,0.37635239567233386,0.5878413189077796,81.80194104459947,36.74310909090909,12718,28.0
2023-09-17,314.5,24.5,120.5,0.0,8.0,467.5,0.9828877005347594,0.31556039173014144,0.3852013057671381,74.38131426277108,39.64576363636363,3079,6.0
2023-09-18,313.0,51.5,91.0,0.0,8.5,464.0,0.9816810344827587,0.31284302963776073,0.3761434321258691,73.94659935400028,43.89446,6786,28.0
2023-09-19,316.5,51.5,103.0,0.0,3.5,474.5,0.9926238145416227,0.32802547770700635,0.4267515923566878,76.62749256676487,37.599954545454544,3764,14.0
2023-09-21,340.5,31.5,102.0,0.0,4.0,478.0,0.9916317991631799,0.28164556962025317,0.2721518987341772,70.38398389915788,35.49106666666667,7470,19.0
2023-09-23,367.5,46.0,146.5,0.0,8.5,568.5,0.9850483729111698,0.34375,0.47916666666666663,78.26956904133685,57.1384,1206,0.0
2023-09-25,286.0,33.0,130.0,0.0,9.0,458.0,0.980349344978166,0.36302895322939865,0.5434298440979956,80.55815446260978,85.38574,3182,11.0
2023-09-29,338.5,55.5,112.5,0.0,10.5,517.0,0.9796905222437138,0.33168805528134254,0.4389601842711418,76.3398387054685,47.30368181818182,10120,60.0
